sentence,label,text_clean
The report contains category level company and brand share as well as distribution share information for 2007 and 2008 .,neutral,report contain category level company brand share well distribution share information
The result before taxes was a loss of 25.0 million euros .,neutral,result tax loss million euro
The results will enable the preparation of a conceptual plant design and capital estimates .,neutral,result enable preparation conceptual plant design capital estimate
The retail chain launched in 2007 does not correspond to profit and sales forecasts of the company .,neutral,retail chain launch correspond profit sale forecast company
"The Russian gas giant invested another 46 million litas in the company in late 2004 and now owns 99.5 percent of its stock capital , which amounts to 86.936 million litas .",neutral,russian gas giant invest another million lita company late own percent stock capital amount million lita
"The second company acquired is Sweden 's Reftele Maskinservice AB , whose business is mainly field services and spare parts manufacturing , with 10 employees and 1.2 mln eur sales a year .",neutral,second company acquire sweden reftele maskinservice ab whose business mainly field service spare part manufacturing employee mln eur sale year
"The segments through which the company operates are Frozen Food business , Seafoods , Vegetable Oil business , Grain Trading and Other business operations .",neutral,segment company operate freeze food business seafood vegetable oil business grain trading business operation
"The selling consortium includes funds managed by OKO Bank 's venture capital unit , Bio Fund Management and Finnish Industry Investment , a government-owned investment group .",neutral,sell consortium include fund manage oko bank venture capital unit bio fund management finnish industry investment government own investment group
"The solution is demonstrated on a tablet developed by Aava Mobile as a multi-window system , which enables the use of several applications simultaneously , for example the viewing of messages and calendar side by side .",neutral,solution demonstrate tablet develop aava mobile multi window system enable use several application simultaneously example viewing message calendar side side
The solution will be installed in the USA to support the North American operations of the customer .,neutral,solution install usa support north American operation customer
"The staff reduction will start immediately , Glaston added .",negative,staff reduction start immediately glaston add
"The Stockmann department store will have a total floor space of over 8,000 square metres and Stockmann 's investment in the project will have a price tag of about EUR 12 million .",neutral,stockmann department store total floor space square metre stockmann investment project price tag eur million
The studies are expected to start in 2008 .,neutral,study expect start
"The Swedish buyout firm has sold its remaining 22.4 percent stake , almost eighteen months after taking the company public in Finland .",neutral,swedish buyout firm sell remain percent stake almost eighteen month take company public finland
"The Swedish Maritime Administration has closed the Furusund Channel , which Viking Line normally charters en route to Stockholm .",neutral,swedish maritime administration close furusund channel viking line normally charter en route stockholm
"The tanks will be delivered to a company which is currently building a chemical tank farm in Antwerp , northern Belgium .",neutral,tank deliver company currently build chemical tank farm antwerp northern belgium
"The Tekla Structures product box , if needed , is now made from recycled material .",neutral,tekla structure product box need make recycl material
The terms of the transactions remained undisclosed .,neutral,term transaction remain undisclosed
The through service of FESCO is a telling example of strengthening the relationship between logistics companies and operators at the international level .,positive,service fesco tell example strengthen relationship logistics company operator international level
The total capacity of the factory will be approximately 100 engines a year .,neutral,total capacity factory approximately engine year
The total emissions reduction from 1999 to 2017 will be thus 41 % .,neutral,total emission reduction thus
"The total floor area of the plant expansion is 29,000 square metres .",neutral,total floor area plant expansion square metre
"The total headcount reduction will be 50 persons , the company said .",negative,total headcount reduction person company say
The total investment in 2006 and 2007 is expected to amount to about EUR75m .,neutral,total investment expect amount eur
"The total investment in the company will be EUR58m , of which Wartsila 's share will be EUR29m .",neutral,total investment company eur wartsila share eur
The total investment of the project will be approximately EUR 36m .,neutral,total investment project approximately eur
"The total value of the agreement is USD4 .0 m , the company said .",neutral,total value agreement usd company say
The total value of the contract is some EUR 8 million .,neutral,total value contract eur million
The total value of the deal is USD 29mn .,neutral,total value deal usd mn
"The total value of the project is about EUR53m , including the plots that will be transferred to Atria .",neutral,total value project eur include plot transfer atria
"The total value of the project is estimated to be over 3.0 mln euro $ 4.4 mln , of which the services will be over 2.0 mln euro $ 2.9 mln and third-party licences more than 1.0 mln euro $ 1.5 mln .",neutral,total value project estimate mln euro mln service mln euro mln third party licence mln euro mln
The total value of these two contracts is over EUR 21 million .,neutral,total value two contract eur million
The transaction is planned to be financed with a EUR40m market-based loan granted by Standard Chartered Bank Hong Kong .,neutral,transaction plan finance eur market base loan grant standard charter bank hong kong
The transaction value is CAD 15 million approximately EUR 10 million .,neutral,transaction value cad million approximately eur million
"The unit 's clients are mainly in the field of specialist convenience goods , as well as in the textile , shoe and furniture businesses .",neutral,unit client mainly field specialist convenience goods well textile shoe furniture business
The value of the contract is about EUR 27mn .,neutral,value contract eur mn
"The value of the contract is about EUR1 .0 m. Poyry , headquartered in Vantaa , Finland provides consulting and engineering services to the energy , forestry and infrastructure & environment sectors .",neutral,value contract eur poyry headquarter vantaa finland provide consulting engineering service energy forestry infrastructure environment sector
The value of the contract is EUR 25mn .,neutral,value contract eur mn
The value of the contract is in total USD12m .,neutral,value contract total usd
The value of the contracts is about EUR 3.3 mn .,neutral,value contract eur mn
The value of the deal has not been disclosed .,neutral,value deal disclose
The value of the deal is estimated at between SEK25m and SEK50m .,neutral,value deal estimate sek sek
The value of the deal was not disclosed .,neutral,value deal disclose
The value of the multi-year agreement is over EUR 2mn a year .,neutral,value multi year agreement eur mn year
The value of the three-year contract is estimated at EUR40m .,neutral,value three year contract estimate eur
The value of this kind of order amounts usually between Euro 2 and 3 million .,neutral,value kind order amount usually euro million
"The Web-Marela application handles invitations to quote , quote comparisons , agreements , purchases , invoice inspections , inventory management , and deliveries .",neutral,web marela application handle invitation quote quote comparison agreement purchase invoice inspection inventory management delivery
"The venture , which will be 51 % owned by Kemira and 49 % by IVRCL , will operate an inorganic coagulant manufacturing facility , to be built in Vishakapatnam Vizag in the state of Andhra Pradesh and to kick off operations in the second half of 2011 .",neutral,venture own kemira ivrcl operate inorganic coagulant manufacturing facility build vishakapatnam vizag state andhra pradesh kick operation second half
"The workforce will be reduced also in the Amsterdam office , in the Netherlands .",negative,workforce reduce also amsterdam office netherland
"The works will include the laying of natural stone pavements and the installation of underground heating , and surface water drainage systems .",neutral,work include lay natural stone pavement installation underground heating surface water drainage system
There have not been previous share subscriptions with 2004 stock options .,neutral,previous share subscription stock option
"These new units will be built at Cargotec 's state of the art manufacturing facility in San Antonio , Texas , USA , which started operations in 2009 .",neutral,new unit build cargotec state art manufacturing facility san antonio texas usa start operation
These share transactions are part of the company 's strategy of relinquishing assets that are not part of its core business .,neutral,share transaction part company strategy relinquish asset part core business
These six agreements are the company 's first customer acquisitions in India since taking over TVS Electronics ' contract manufacturing facility in Jun 2007 .,neutral,six agreement company first customer acquisition india since take tv electronics contract manufacturing facility jun
"This could be any of us at any time , '' she said .",neutral,could we time say
"This order , when delivered , will bring the total output of electricity in Italy generated by Wartsila equipment to more than 1,300 MW .",neutral,order deliver bring total output electricity italy generate wartsila equipment mw
"This rating from A.M. Best is the highest among the CIS countries , Central and Eastern Europe .",neutral,rate good high among cis country central eastern europe
This wood lacquered clock comes with a stripy hand-crocheted cover .,neutral,wood lacquer clock come stripy hand crochet cover
Tikkurila acquired a majority stake in Kolorit Paints in the autumn of 2004 .,neutral,tikkurila acquire majority stake kolorit paint autumn
To see a slide show of all the newest product releases from Fiskars .,neutral,see slide show new product release fiskar
Total value of the contract is about EUR 10mn .,neutral,total value contract eur mn
"Trading under the name Velta UK , a former Uponor brand , the company has been Uponor 's long-term partner in supplying Velta-branded systems particularly for the commercial and industrial building sector in the UK and internationally .",neutral,trading name velta uk former uponor brand company uponor long term partner supply velta brand system particularly commercial industrial building sector uk internationally
"Tulikivi manufactures heat-retaining , soapstone and ceramic fireplaces , as well as natural stone products and utility ceramics .",neutral,tulikivi manufacture heat retain soapstone ceramic fireplace well natural stone product utility ceramic
"TVO 's two-unit 1,740 MW Olkiluoto plant generated 14.2 TWh with an operating ratio across both reactors of 93.5 % , which the company described as `` high by international standards '' .",neutral,tvo two unit mw olkiluoto plant generate twh operating ratio across reactor company describe high international standard
"Tyrv+inen is of the opinion that the airline has been repeating this for some time already , however .",neutral,tyrv inen opinion airline repeat time already however
"Under Finnish law , Parliament grants licences to build nuclear power plants .",neutral,finnish law parliament grant licence build nuclear power plant
"Under the agreement , Larox will transfer 10 employees within engineering and documentation related to delivery projects and product maintenance in Finland to Etteplan as of January 1 , 2007 .",neutral,agreement larox transfer employee within engineering documentation related delivery project product maintenance finland etteplan january
"Under the agreement Benefon 's forthcoming range of TWIG integrated GPS navigation and mobile phone devices will use the jointly developed web-based tracking and location technology , in both consumer and commercial applications .",neutral,agreement benefon forthcoming range twig integrate gps navigation mobile phone device use jointly develop web base tracking location technology consumer commercial application
"Under the terms of the agreement , Bunge will acquire Raisio 's Keiju , Makuisa and Pyszny Duet brands and manufacturing plants in Finland and Poland .",neutral,term agreement bunge acquire raisio keiju makuisa pyszny duet brand manufacturing plant finland poland
"Under the transaction agreement , Metsaliitto will purchase 24.7 % of Metsa-Botnia 's shares from UPM and 3 % from M-real .",neutral,transaction agreement metsaliitto purchase metsa botnia share upm real
Underground parking facilities will also be built on the basement floor .,neutral,underground parking facility also build basement floor
"Unit prices for straddle carriers vary between EUR700 ,000 and EUR900 ,000 , the company added .",neutral,unit price straddle carrier vary eur eur company add
"Unlisted British Biologicals makes B - and D - proteins , and other disease-specific supplements that cover diabetes , hepatitis , asthma and other cardiovascular ailments .",neutral,unlisted british biological make protein disease specific supplement cover diabete hepatitis asthma cardiovascular ailment
"UPM is the biggest producer of magazine paper in Europe , with a market share of over 30 pct , and it is likely to say that prices in the segment were at best flat during the quarter , analysts said .",neutral,upm big producer magazine paper europe market share pct likely say price segment good flat quarter analyst say
UPM-Kymmene said its has ` not indicated any interest in any domestic consolidations ' .,neutral,upm kymmene say indicate interest domestic consolidation
Upon completion of the deal Panostaja will establish a new business area within the group to focus on heat treatment of metals .,neutral,upon completion deal panostaja establish new business area within group focus heat treatment metal
"Vacon aims to establish its presence in the solar energy business in various parts of the world towards the end of 2010 , said Olli Teva , marketing director renewable energy applications .",neutral,vacon aim establish presence solar energy business various part world towards end say olli teva marketing director renewable energy application
Vaisala 's board of directors will propose a dividend of 0.85 euro $ 1.24 per share at the company 's annual general meeting .,neutral,vaisala board director propose dividend euro per share company annual general meeting
Vaisala 's expertise in lightning data and information systems is based on extensive experience and investment in R&D .,neutral,vaisala expertise lightning datum information system base extensive experience investment
Valmet Automotive reports net sales of EUR 85mn and operating profit of EUR 8mn .,neutral,valmet automotive report net sale eur mn operating profit eur mn
"We bring a new , committed leadership and business and strategic know-how to the company that we buy .",neutral,bring new commit leadership business strategic know company buy
"We look forward to take part in the future development of the company , '' says Tomas Billing , President of Nordstjernan .",neutral,look forward take part future development company say tomas billing president nordstjernan
"Veidekke , headquartered in Oslo , Norway , is a Scandinavian construction and property development group with some 6,350 employees in Norway , Sweden and Denmark , with an annual turnover of NOK16 .4 bn .",neutral,veidekke headquarter oslo norway scandinavian construction property development group employee norway sweden denmark annual turnover nok billion
"While the company did not indicate the level of investment in the unit , it said that has purchased the equipment of Nokia Corporation 's mobile phone R&D laboratory in Jyvaeskylae .",neutral,company indicate level investment unit say purchase equipment nokia corporation mobile phone laboratory jyvaeskylae
Why not subscribe to the magazine ?,neutral,subscribe magazine
Vianor sells tires for cars and trucks as well as a range of other car parts and provides maintenance services .,neutral,vianor sell tire car truck well range car part provide maintenance service
Viking Line and STX Finland said on Monday that there were plans to build a 240 million euro ferry that would be launched on the Turku-Stockholm route in spring 2013 .,neutral,viking line stx finland say Monday plan build million euro ferry would launch turku stockholm route spring
"With the government exempting certain stainless steel products from anti-dumping duties , Finland-based Outokumpu today said it will look to enter into supply pacts with the Indian Railways soon .",neutral,government exempt certain stainless steel product anti dumping duty finland base outokumpu today say look enter supply pact indian railway soon
"With the new arrangement , customer responsibilities will become mainly regional .",neutral,new arrangement customer responsibility become mainly regional
"With this acquisition the wireless modem unit and its approximately 1,100 employees were transferred to Renesas Electronics Corporation .",neutral,acquisition wireless modem unit approximately employee transfer renesas electronics corporation
You will hear the latest insights and updates on Citycon 's strategy as well as the latest news from all the business units .,neutral,hear late insight update citycon strategy well late news business unit
The personnel reductions will primarily affect those working for the parent company in the diagnostics business or in production and logistics in the liquid handling business .,negative,personnel reduction primarily affect working parent company diagnostics business production logistics liquid handling business
"In the Asia-Pacific region , Visa Wave is available in Malaysia , Taiwan and South Korea and will be expanded to Japan and Southeast Asia this year , Jung added .",positive,asia pacific region visa wave available malaysia taiwan south korea expand japan southeast asia year jung add
"In the third quarter of fiscal 2008 Efore swung to a net loss of EUR 400,000 versus a net profit of EUR 200,000 for the corresponding period of fiscal 2007 .",negative,third quarter fiscal efore swing net loss eur versus net profit eur corresponding period fiscal
"Konecranes Oyj KCR1V FH fell 5.5 percent to 20.51 euros , the biggest fall since June .",negative,konecrane oyj kcr fh fall percent euro big fall since June
"Meanwhile , minority shareholders , expecting TeliaSonera to retain the bid , sell shares now .",neutral,meanwhile minority shareholder expect teliasonera retain bid sell share
"Net sales for the financial year 2006 are expected to amount to about EUR20m and the operating result EBIT is expected to be a loss , as announced before .",negative,net sale financial year expect amount eur operating result ebit expect loss announce
Operating loss totaled EUR 25mn compared to a profit of EUR 63mn in the corresponding period in 2005 .,negative,operating loss totale eur mn compare profit eur mn corresponding period
"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .",negative,production level agree producer long time ago fall consumption lead loss
Return on investment ROI was 4.1 % compared to 43.8 % in the first half of 2008 .,negative,return investment roi compare first half
"SSH COMMUNICATIONS SECURITY CORP STOCK EXCHANGE RELEASE OCTOBER 14 , 2008 AT 2:45 PM The Company updates its full year outlook and estimates its results to remain at loss for the full year .",negative,ssh communication security corp stock exchange release october p.m. company update full year outlook estimate result remain loss full year
"The sale will result in a capital loss of EUR5m for Solidium , which obtained Tikkurila shares in March 2010 .",negative,sale result capital loss eur solidium obtain tikkurila share march
- The Group - s result before taxes was a loss of EUR 0.6 ( +0.6 ) million .,neutral,group result tax loss eur million
- The Group - s result before taxes was EUR -1.9 ( -3.0 ) million .,negative,group result tax eur million
"- The Group 's sales during the period were EUR 37.5 million ( EUR 48.2 million , 1-9/2008 ) and result before taxes was a loss of EUR -3.5 ( +1.2 ) million .",negative,group sale period eur million eur million result tax loss eur million
The fair value of investment properties was EUR 2 251.0 ( 1 281.4 ) million .,neutral,fair value investment property eur million
"A total of 16.5 mn passenger ship journeys took place in the northern Baltic Sea in 2007 , slightly down from 16.5 mn in 2006 .",negative,total mn passenger ship journey take place northern baltic sea slightly mn
Finnish media group Talentum has issued a profit warning .,negative,finnish media group talentum issue profit warning
"Finnish shipping company Finnlines ' pretax loss totalled EUR 6.5 mn in the third quarter of 2009 , compared to a profit of EUR 0.3 mn in the third quarter of 2008 .",negative,finnish shipping company finnline pretax loss totall eur mn third quarter compare profit eur mn third quarter
"In Finland , the city of Forssa has said it will not pay compensation to food industry companies HK Ruokatalo and Atria for the lye leak into tap water that occurred in March 2008 .",negative,finland city forssa say pay compensation food industry company hk ruokatalo atria lye leak tap water occur march
"Acando AB ( ACANB SS ) fell 8.9 percent to 13.35 kronor , the lowest close since Dec. 11 .",negative,acando ab acanb ss fall percent kronor low close since dec
"According shipping company Viking Line , the EU decision will have a significant financial impact .",neutral,accord shipping company viking line eu decision significant financial impact
"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 .",negative,accord ceo matti perkonoja parent company hkscan company performance first quarter remain clearly level corresponding period
"At some point in 2010 , all separate company names , such as Palmberg , Tekmanni , Lemcon , Forssan Betoni , Suonenjoen Betonituote , among others , will disappear .",neutral,point separate company name palmberg tekmanni lemcon forssan betoni suonenjoen betonituote among other disappear
"Cencorp 's net sales in the first quarter is estimated to be EUR0.9-1 .2 m , as compared to EUR4 .5 m in the first quarter 2008 .",negative,cencorp net sale first quarter estimate eur compare eur first quarter
Diluted earnings per share ( EPS ) stood at EUR 0.25 versus EUR 0.42 .,negative,dilute earnings per share eps stand eur versus eur
Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .,negative,earnings per share eps amount loss eur
Earnings per share ( EPS ) amounted to a loss of to EUR0 .06 .,negative,earnings per share eps amount loss eur
Earnings per share were at loss of EUR0 .24 .,negative,earnings per share loss eur
Expense ratio was 102.6 % compared to 92.9 % in the corresponding period in 2005 .,negative,expense ratio compare corresponding period
Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issued on Thursday ( 18 September ) a profit warning for the third quarter of 2008 .,negative,finnish automation solution developer cencorp corporation omx helsinki cnc issue Thursday september profit warning third quarter
Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) reported on Thursday ( 6 November ) an operating loss of EUR1 .3 m on net sales of EUR11 .9 m for the period January to September 2008 .,neutral,finnish automation solution developer cencorp corporation omx helsinki cnc report Thursday November operating loss eur net sale eur period january september
Finnish communication electronics components supplier Scanfil Oyj Tuesday said sales in the first half of 2006 will be 15 % lower than during the same period a year ago .,negative,finnish communication electronics component supplier scanfil oyj tuesday say sale first half low period year ago
Finnish forest industry group Stora Enso Oyj issued on Thursday ( 20 March ) a profit warning for the first quarter 2008 .,negative,finnish forest industry group stora enso oyj issue Thursday march profit warning first quarter
Finnish home decoration and arts and crafts retailer Tiimari Plc ( OMX Helsinki : TII1V ) reported on Monday ( 18 August ) an operating loss of EUR3 .3 m on net sales of EUR33 .9 m for the period January-June 2008 .,neutral,finnish home decoration art craft retailer tiimari plc omx helsinki tii report Monday august operating loss eur net sale eur period january June
Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issued on Tuesday ( 23 September ) a profit warning for the financial year 2008 .,negative,finnish technology company raute corporation omx helsinki rutav issue tuesday september profit warning financial year
He said : `` It is for sale again and we will be actively marketing it .,neutral,say sale actively marketing
"In Q1 of 2009 , the company 's operating loss totalled EUR 0.3 mn , compared to a profit of EUR 3.6 mn in Q1 of 2008 .",negative,company operating loss totall eur mn compare profit eur mn
"In the reporting period , EPS stood at EUR0 .07 versus EUR0 .11 .",negative,report period eps stand eur versus eur
"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 .",negative,last year million passenger fly airline percent
"Loss after financial items totalled EUR 9.7 mn , compared to a profit of EUR 1.3 mn in the corresponding period in 2008 .",negative,loss financial item totall eur mn compare profit eur mn corresponding period
Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,negative,loss period totall eur mn compare profit eur mn
"Myllykoski , with one paper plant in Finland , one in the US and three in Germany , had revenues of EUR286m in the first half of 2010 and an operating loss of EUR12m , Reuters said .",negative,myllykoski one paper plant finland one we three germany revenue eur first half operating loss eur reuter say
Net loss in the same period in 2009 was euro18 .6 million .,neutral,net loss period euro million
Nokia Siemens Networks has struggled to make a profit in the past two years .,negative,nokia siemen network struggle make profit past two year
Operating loss amounted to EUR 0.9 mn in the first half of 2006 compared to a profit of EUR 0.5 mn in the first half of 2005 .,negative,operating loss amount eur mn first half compare profit eur mn first half
"Operating loss of the Pulp & Paper Machinery unit was over EUR 3mn in September 2007 - August 2008 , compared to a profit of EUR 3.7 mn a year earlier .",negative,operating loss pulp paper machinery unit eur mn september august compare profit eur mn year early
"Operating loss totaled EUR 0.8 mn , compared to a profit of EUR 0.5 mn .",negative,operating loss totale eur mn compare profit eur mn
"Operating loss totalled EUR 12.7 mn , compared to a profit of EUR 17.7 mn in the first half of 2008 .",negative,operating loss totall eur mn compare profit eur mn first half
"Operating loss totalled EUR 3.2 mn , compared to a profit of EUR 7.2 mn in the third quarter of 2008 .",negative,operating loss totall eur mn compare profit eur mn third quarter
"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 .",negative,operating loss totall eur mn compare profit eur mn second quarter
"Operating loss totalled EUR 5.2 mn , compared to a loss of EUR 3.4 mn in the corresponding period in 2008-2009 .",negative,operating loss totall eur mn compare loss eur mn corresponding period
"Operating profit before non-recurring items was EUR 8.3 mn in the first nine months of 2008 , compared to EUR 8.4 in the corresponding period in 2007 .",negative,operating profit non recur item eur mn first nine month compare eur corresponding period
Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .,negative,pretax loss totale eur mn compare loss eur mn corresponding period
Pretax loss totalled EUR 162.3 mn compared to a profit of EUR 253.5 mn in 2007 .,negative,pretax loss totall eur mn compare profit eur mn
"Pretax loss totalled EUR 49.9 mn , compared to a loss of EUR 15.4 mn in the corresponding period in 2008 .",negative,pretax loss totall eur mn compare loss eur mn corresponding period
Pretax profit totaled EUR 4.9 mn compared to EUR 5.2 mn in the first quarter of 2005 .,negative,pretax profit totale eur mn compare eur mn first quarter
"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago .",negative,publish sweden operating loss eur mn compare profit eur mn year ago
Raisio 's malting capacity was in full use in 2008 .,positive,raisio malting capacity full use
"Raw materials prices have surged in the past year , fueled in part because of the rapid industrialization of China , India and other developing nations .",negative,raw material price surge past year fuel part rapid industrialization china india develop nation
Rivals say Qualcomm has fewer patents on 3G phones than on earlier versions and should lower its rates .,negative,rival say qualcomm few patent phone early version low rate
The company reported today an operating loss of EUR0 .1 m on net sales of EUR4 .5 m for the first quarter 2008 .,negative,company report today operating loss eur net sale eur first quarter
"The company 's annual loss amounted to EEK 18mn , compared to a profit of EEK 7.3 mn in 2008 .",negative,company annual loss amount eek mn compare profit eek mn
"The fair value change of investment properties was EUR 15.8 mn , compared to EUR 22.9 mn in the third quarter of 2009 .",negative,fair value change investment property eur mn compare eur mn third quarter
The impact of Cableway to Teleste 's net sales in 2009 is estimated to be EUR 4 million .,neutral,impact cableway teleste net sale estimate eur million
The stock was hit by the profit warning of Finnish rival Rautaruukki Oyj ( OMX : RTRKS ) .,negative,stock hit profit warning finnish rival rautaruukki oyj omx rtrk
Finnish Bank of +land +landsbanken has issued a profit warning .,negative,finnish bank land landsbanken issue profit warning
Finnish forest machinery manufacturer Ponsse has issued a profit warning .,negative,finnish forest machinery manufacturer ponsse issue profit warning
"Cerberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results , casting a cloud over its planned initial public offering .",negative,cerberus capital management lp back printing paper maker newpage corp post mix second quarter result casting cloud plan initial public offering
"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",negative,finnish electronics manufacturing service ems company elcoteq be post net loss mln euro mln first half compare net profit mln euro mln period
Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .,negative,finnish laboratory liquid handling diagnostic test system developer biohit oyj omx helsinki biobv issue tuesday June profit warning financial year
Finnish retail software developer Aldata Solution Oyj reported a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 .,negative,finnish retail software developer aldata solution oyj report net loss mln euro mln versus net profit mln euro mln
"Finnish textiles and clothing group Marimekko Oyj posted a net profit of 7.99 mln euro $ 10.4 mln for 2006 , compared to 8.4 mln euro $ 10.9 mln for 2005 .",negative,finnish textile clothing group marimekko oyj post net profit mln euro mln compare mln euro mln
"In 2009 , Stora Enso 's net loss was EUR 879.7 million compared to EUR 673.4 million in the previous year .",negative,stora enso net loss eur million compare eur million previous year
"In January-June 2010 , diluted loss per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 .",negative,january June dilute loss per share stand eur versus eur first half
"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 .",negative,october upm report third quarter net loss euro million million compare net profit euro million
Operating loss amounted to EUR 0.7 mn compared to a profit of EUR 0.8 mn in the second quarter of 2005 .,negative,operating loss amount eur mn compare profit eur mn second quarter
"Operating loss before non-recurring items was EUR 0.9 mn , compared to a profit of EUR 11.5 mn in 2008 .",negative,operating loss non recur item eur mn compare profit eur mn
"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier .",negative,operating profit margin compare year early
Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .,negative,operating profit eur mn compare eur mn
"Operating result showed a loss of EUR 2.9 mn , while a year before , it showed a profit of EUR 0.6 mn .",negative,operating result show loss eur mn year show profit eur mn
Performance in 2006 was impacted by the consolidation trend in the telecom sector and the overall and structural changes in the contract manufacturing market in telecommunications technology and industrial electronics .,negative,performance impact consolidation trend telecom sector overall structural change contract manufacturing market telecomumication technology industrial electronics
"Salcomp Oyj , the Finnish maker of mobile phone chargers , Monday posted a EUR1 .49 million loss in the second quarter compared with a 1.70 million profit in the same period the previous year .",negative,salcomp oyj finnish maker mobile phone charger Monday post eur million loss second quarter compare million profit period previous year
Scanfil has also issued a profit warning .,negative,scanfil also issue profit warning
Scanfil issued a profit warning on 10 April 2006 .,negative,scanfil issue profit warning april
"The operating loss amounted to EUR 0.8 mn , compared to a profit of EUR 3.9 mn a year earlier .",negative,operating loss amount eur mn compare profit eur mn year early
"The period-end cash and cash equivalents totaled EUR6 .5 m , compared to EUR10 .5 m in the previous year .",negative,period end cash cash equivalent totale eur compare eur previous year
"The poorest index figure was given to Finnish power company Fortum , 4.5 .",negative,poor index figure give finnish power company fortum
The real estate company posted a net loss of +  x201a - 59.3 million +  x201a - 0.21 per share compared with a net profit of +  x201a - 31 million +  x201a - 0.11 per share for the corresponding quarter of 2007 .,negative,real estate company post net loss million per share compare net profit million per share corresponding quarter
"The tightened competition situation in the production automation market has affected net sales during 2006 , Cencorp said .",negative,tighten competition situation production automation market affect net sale cencorp say
"TietoEnator was down 1.13 pct to 18.38 , extending recent lows after last week 's second-quarter report , dealers said .",negative,tietoenator pct extend recent low last week second quarter report dealer say
Operating profit excluding restructuring costs grew to EUR 44.5 million from EUR 31.7 million while operating profit including restructuring costs showed even larger growth to EUR 38.5 million from EUR 7.4 million .,positive,operating profit exclude restructuring cost grow eur million eur million operating profit include restructuring cost show even large growth eur million eur million
"Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''",positive,china base operation enable we fully leverage resource expertise wireless solution also strengthen capability offer industry lead product customer china
"Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said .",positive,cost cutting measure produce around eur savings past nine month dampen airline loss finnair say
The groups 's turnover for the full fiscal year is expected to show a slight increase from the previous fiscal year .,positive,group turnover full fiscal year expect show slight increase previous fiscal year
The talks are aimed at restructuring operations and cutting costs .,positive,talk aim restructuring operation cut cost
"`` This transaction supports Huhtamaki 's strategic review of rigid plastic consumer goods operations '' , says Huhtam+ki Oyj 's CEO Jukka Moisio .",neutral,transaction support huhtamaki strategic review rigid plastic consumer goods operation say huhtam ki oyj ceo jukka moisio
"Consolidated operating profit excluding one-off items was EUR 30.6 mn , up from EUR 29.6 mn a year earlier .",positive,consolidate operating profit exclude one item eur mn eur mn year early
EBIT excluding non-recurring items was estimated to increase from 2009 .,positive,ebit exclude non recur item estimate increase
"In February 2011 , new wording of Identity Documents Act that makes Mobile ID a state-approved electronic document as of February 1st 2011 entered into force .",neutral,february new wording identity document act make mobile id state approve electronic document february st enter force
Lean System supports change management and component purchasing extremely well .,positive,lean system support change management component purchase extremely well
Operating profit excluding non-recurring items increased by 27 % to EUR 81.9 mn from EUR 64.4 mn in the corresponding period in 2008 .,positive,operating profit exclude non recur item increase eur mn eur mn corresponding period
The planned ethanol and energy production plant can operate in correlation with a waste treatment unit or a paper mill .,neutral,plan ethanol energy production plant operate correlation waste treatment unit paper mill
This transaction will also rationalize our pulp and paper industry related solutions .,positive,transaction also rationalize pulp paper industry related solution
Cash flow from business operations totalled EUR 0.4 mn compared to a negative EUR 15.5 mn in the first half of 2008 .,positive,cash flow business operation totall eur mn compare negative eur mn first half
"Cash flow from operations totalled EUR 2.71 mn , compared to a negative EUR 0.83 mn in the corresponding period in 2008 .",positive,cash flow operation totall eur mn compare negative eur mn corresponding period
