sentence,label,text_clean
"Net cash flow from operating activities was a negative EUR 3.1 mn , compared to EUR 23.3 mn in the corresponding period in 2009 .",negative,net cash flow operating activity negative eur mn compare eur mn corresponding period
"Net cash from operating activities was a negative EUR 0.3 mn , compared to EUR 30.9 mn in 2009 .",negative,net cash operating activity negative eur mn compare eur mn
Net sales dropped by 6 % year-on-year to EUR 11.9 million .,negative,net sale drop year year eur million
Net sales have been eaten by the weak US dollar .,negative,net sale eat weak we dollar
"Nordic banks have already had to write off sizable loans in Latvia , with Swedbank , Nordea , DnB NOR and SEB reporting combined losses in excess of $ 1.35 billion in the period 2007 to 2010 against a backdrop of near economic meltdown in Latvia .",negative,nordic bank already write sizable loan latvia swedbank nordea dnb seb report combine loss excess billion period backdrop near economic meltdown latvia
Okmetic expects its net sales for the first half of 2009 to be less than in 2008 .,negative,okmetic expect net sale first half less
"Operating profit , excluding non-recurring items , totaled EUR 0.2 mn , down from EUR 0.8 mn in the corresponding period in 2006 .",negative,operating profit exclude non recur item totale eur mn eur mn corresponding period
"Operating profit , excluding non-recurring items , totalled EUR 1.0 mn , down from EUR 1.6 mn .",negative,operating profit exclude non recur item totall eur mn eur mn
"Operating profit , excluding non-recurring items , totalled EUR 2.2 mn , down from EUR 2.7 mn in the corresponding period in 2008 .",negative,operating profit exclude non recur item totall eur mn eur mn corresponding period
"Operating profit excluding non-recurring items amounted to EUR 40.6 mn , down from EUR 57.3 mn year-on-year .",negative,operating profit exclude non recur item amount eur mn eur mn year year
Operating profit excluding non-recurring items was EUR 7.8 million compared to EUR 11.2 million .,negative,operating profit exclude non recur item eur million compare eur million
Relations with the City have been further damaged by comments from Mr Ashley criticising City investors and analysts as `` cry babies '' .,negative,relation city damage comment mr ashley criticise city investor analyst cry baby
Reported operating margin was a negative 5.9 % .,negative,report operating margin negative
Swedbank 's shares have been hardest hit of the Swedish banks by the ongoing international financial crisis .,negative,swedbank share hard hit swedish bank ongoing international financial crisis
"The currency effect had a 3.0 pct , or 20 mln euro ( $ 31.3 mln ) , negative impact on the revenue .",negative,currency effect pct mln euro mln negative impact revenue
"The period 's sales dropped to EUR 30.6 million from EUR 38.3 million , according to the interim report , released today .",negative,period sale drop eur million eur million accord interim report release today
"Therefore , the company 's 2005 result will remain weaker than that of 2004 .",negative,therefore company result remain weak
Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,negative,vaisala net profit third quarter drop mln euro mln mln euro mln period
"`` The implementation of these programs has had , and will have , negative impacts on 2006 and 2007 earnings , '' Mr Meiklejohn said .",negative,implementation program negative impact earnings mr meiklejohn say
A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members .,negative,survey conduct taloustutkimus sampo life show company badly prepare lose key staff member
"Agricultural newspaper Maaseudun Tulevaisuus had 318,000 readers , representing a decrease of 6 % .",negative,agricultural newspaper maaseudun tulevaisuus reader represent decrease
"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .",negative,cet arcelormittal lose eur euronext Paris come lead blue chip faller
Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,negative,cash flow operation january december negative eur mn compare eur mn corresponding period
EPS dropped to EUR0 .2 from EUR0 .3 .,negative,eps drop eur eur
Kone shares dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .,negative,kone share drop percent ac we helsinki
"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .",negative,eu commission say early fine thyssenkrupp unite technology corp otis schindler ag kone oyj total mln eur allege cartel activity lift market go back twelve year
"The period 's sales dropped to EUR30 .6 m from EUR38 .3 m , according to the interim report , released today .",negative,period sale drop eur eur accord interim report release today
"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .",negative,yit lodg counter claim neste oil total eur primarily base work carry contract additional cost incur due prolongation project
"` The stable outlook reflects Nokia 's strong market position in the global mobile handset market , strong cash flow generation , and very conservative balance sheet , ' said Raab .",positive,stable outlook reflect nokia strong market position global mobile handset market strong cash flow generation conservative balance sheet say raab
"These financing arrangements will enable the company to ensure , in line with its treasury policy , that it has sufficient financial instruments at its disposal for its potential capital requirements .",positive,financing arrangement enable company ensure line treasury policy sufficient financial instrument disposal potential capital requirement
"efficiency improvement measures 20 January 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today that it will continue to improve its operational efficiency , by focusing on its profitable core operations .",positive,efficiency improvement measure january finnish stationery gift retailer tiimari hel tii say today continue improve operational efficiency focus profitable core operation
Efore 's results for the last quarter showed an even faster improvement as the company managed to better source its components .,positive,efore result last quarter show even fast improvement company manage good source component
Technical indicators for the stock are bullish and S&P gives NOK a positive 4 STARS out of 5 buy ranking .,positive,technical indicator stock bullish give nok positive star buy rank
"The restructuring creates a more efficient organization with increased operational focus and stable profitability , and leads to more efficient production , said Bo Annvik , head of Specialty Stainless .",positive,restructuring create efficient organization increase operational focus stable profitability lead efficient production say bo annvik head specialty stainless
"`` We 're delighted with the move '' says Morna Cowie , co-owner , above , `` it 's double the size of our current shop and has a lovely feel to it . ''",positive,delight move say morna cowie co owner double size current shop lovely feel
"`` After a long , unprofitable period the Food Division posted a profitable result , which speaks of a healthier cost structure and a new approach in business operations , '' Rihko said .",positive,long unprofitable period food division post profitable result speak healthy cost structure new approach business operation rihko say
Earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .,positive,earnings per share high year ahead market consensus eur
"29 September , 2010 Finnish waste management and recycling company Lassila & Tikanoja expands its operations in Russia by introducing its recently completed recycling plant in the city of Dubna near Moscow .",positive,september finnish waste management recycling company lassila tikanoja expand operation russia introduce recently complete recycling plant city dub to near moscow
"`` Method and System for Controlling a Hard Disk Drive Using a Multimediacard Physical Interface '' was invented by Marko Ahvenainen Ruutana , Finland .",neutral,method system control hard disk drive use multimediacard physical interface invent marko ahvenainen ruutana finland
"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .",neutral,odd square metre plot stockmann buy nevsky center shopping center locate nevsky prospect st petersburg high street next vosstaniya square underground station immediate vicinity moscow station
"Typically , the transmission power level can be decreased when the interference noise is above a predefined value .",neutral,typically transmission power level decrease interference noise predefine value
"Sukhraj Dulai , of the 2900 block of Boni Sue Court , a cul-de-sac on the city 's north side , started the vehicle and went inside his house about 8 a.m. Tuesday , leaving the garage door open .",neutral,sukhraj dulai block boni sue court cul de sac city north side start vehicle go inside house tuesday leave garage door open
"Typical end-uses include roof structures , floorings , walls and ceilings , non-visible structures in vehicles , packaging and boxes , construction site structures , fencing and shelters , and formwork with a limited number of concrete pourings .",neutral,typical end use include roof structure flooring wall ceiling non visible structure vehicle packaging box construction site structure fencing shelter formwork limit number concrete pouring
"Tallink Silja attributes the significant drop to problems with the booking system that was taken into operation in October , the sale of trailer ferry ` Sky Wind ' and the route between Stockholm and Riga , which has won passengers from the Helsinki-Stockholm route .",negative,tallink silja attribute significant drop problem booking system take operation october sale trailer ferry sky wind route stockholm riga passenger helsinki stockholm route
"`` Adjustment to the fall in price level , in contrast , has been less effective .",negative,adjustment fall price level contrast less effective
17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .,negative,march goldman sach estimate negative prospect norwegian mobile operation norway telenor asa osl telephone sweden teliasonera ab sto tlsn short term
"Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .",negative,base first quarter result exist order backlog new order prospect company expect full year sale contract gross margin stay healthy level operating profit margin low due low sale volume
"Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .",positive,key shareholder finnish service provider tietoenator oyj Friday reject hostile eur billion billion offer buyout shop nordic capital give new life possible counter offer blackstone group lp norwegian telecom telenor asa
"He answers questions on how many visitors Conversations gets , how big the team is and what the problems are when setting up social media channels .",neutral,answer question many visitor conversation get big team problem set social media channel
BioTie North-American licensing partner Somaxon Pharmaceuticals started a phase II-III clinical study in patients suffering from pathological gambling and a pilot phase II study in nicotine addiction smoking cessation .,neutral,biotie north American licensing partner somaxon pharmaceuticall start phase ii iii clinical study patient suffer pathological gambling pilot phase ii study nicotine addiction smoking cessation
"For 24-hour news , try ICIS news www.icis.com Click `` trial '' , then ICIS news",neutral,hour news try icis news click trial icis news
He wore a black beanie-type cap and a black jacket .,neutral,wear black beanie type cap black jacket
The products have a low salt and fat content .,neutral,product low salt fat content
Finnair believes the strike will cause it daily net losses in excess of EUR 2mn due to canceled reservations and passenger re-routing .,negative,finnair believe strike cause daily net loss excess eur mn due cancel reservation passenger routing
"HELSINKI Thomson Financial - Shares closed little changed , with Cargotec and Huhtamaki dropping sharply on disappointing second-quarter reports .",negative,helsinki thomson financial share close little change cargotec huhtamaki drop sharply disappointing second quarter report
"The airline estimated that the cancellation of its flights due to the closure of European airspace , and the process of recommencing traffic , have caused a the company a loss of EUR20m , including the costs of stranded passengers ' accommodation .",negative,airline estimate cancellation flight due closure European airspace process recommence traffic cause company loss eur include cost strand passenger accommodation
Ruukki Group calculates that it has lost EUR 4mn in the failed project .,negative,ruukki group calculate lose eur mn fail project
"Samsung currently occupies third place and lost ground during the quarter , dropping by 1.8 % to an 11.1 % share overall .",negative,samsung currently occupy third place lose ground quarter drop share overall
"The Baltimore Police and Fire Pension , which has about $ 1.5 billion , lost about $ 3.5 million in Madoff Ponzi scheme .",negative,baltimore police fire pension billion lose million madoff ponzi scheme
"`` Small firms are suffering at the moment because they are likely to have money trouble , '' he added .",negative,small firm suffer moment likely money trouble add
"Dealers said the share was largely hit by investor disappointment about a refining margin of just 9.48 usd per barrel for the quarter and the performance of its shipping unit , which saw EBIT drop to 5 mln eur from 20 mln eur a year amid a fall in volumes and tanker rates .",negative,dealer say share largely hit investor disappointment refine margin usd per barrel quarter performance shipping unit see ebit drop mln eur mln eur year amid fall volume tanker rate
"Making matters more difficult , the company said it has been grappling with higher oil and gas prices , which have pushed up the cost of energy , raw materials and transportation .",negative,make matter difficult company say grapple high oil gas price push cost energy raw material transportation
One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard .,neutral,one headboxe equip modern consistency control system ensure cross machine profile plasterboard
"The result will also be burdened by increased fixed costs associated with operations in China , and restructuring costs in Japan .",negative,result also burden increase fix cost associate operation china restructuring cost japan
"As part of the transaction , M-real and Sappi have also signed a long-term agreement on the supply of pulp and BCTMP and other smaller services and supplies .",positive,part transaction real sappi also sign long term agreement supply pulp bctmp small service supplies
"Earlier today , Geberit 's Finnish rival Uponor OYJ cut its full-year sales growth forecast to 6 pct from 10 pct , blaming tough conditions in Germany and the US , as well as currency factors .",negative,early today geberit finnish rival uponor oyj cut full year sale growth forecast pct pct blame tough condition germany we well currency factor
"Operating loss totalled EUR 0.9 mn , down from a profit of EUR 2.7 mn .",negative,operating loss totall eur mn profit eur mn
"The group 's operating loss was EUR 0.8 mn , down from a profit of EUR 2.5 mn in 2004 .",negative,group operating loss eur mn profit eur mn
"The Finnish national carrier said net loss in April through June was euro26 million , down from a net profit of euro13 million a year earlier .",negative,finnish national carrier say net loss april June euro million net profit euro million year early
"It generated an operating loss of EUR 96.3 mn , down from a profit of EUR 43.9 mn .",negative,generate operating loss eur mn profit eur mn
"Below are consolidated , unaudited results for Amanda Capital under IFRS reporting standards .",neutral,consolidate unaudited result amanda capital ifr reporting standard
Below are unaudited consolidated results for Aspocomp Group under IFRS reporting standards .,neutral,unaudite consolidate result aspocomp group ifr reporting standard
Elcoteq SE is Europe 's largest contract electronics maker and has set up a unit in Bangalore in association with Avista Advisory of Mumbai .,neutral,elcoteq be europe large contract electronics maker set unit bangalore association avista advisory mumbai
"However , two of the previously ordered sets will start producing electricity at the end of October 2010 , it said .",neutral,however two previously order set start produce electricity end october say
- Net sales for the period are expected to fall well below that of last year and the result after non-recurring items is expected to be in the red .,negative,net sale period expect fall well last year result non recur item expect red
"In Finland , the Bank of +land reports its operating profit fell to EUR 6.1 mn in the second quarter of 2008 from EUR 7.5 mn in the second quarter of 2007 .",negative,finland bank land report operating profit fall eur mn second quarter eur mn second quarter
"Budapest , August 10 MTI - Finnish electronics maker Elcoteq will lay off 700 workers at its plants in Pecs S Hungary at the end of September because of falling orders , communications director for Elcoteq 's local unit , Zoltan Krippl told MTI on Monday .",negative,budapest august mti finnish electronics maker elcoteq lay worker plant pec hungary end september falling order communication director elcoteq local unit zoltan krippl tell mti Monday
Earnings per share EPS in 2005 decreased to EUR0 .66 from EUR1 .15 in 2004 .,negative,earnings per share eps decrease eur eur
"Finnair 's Tallinn-based subsidiary , Aero AS , carried 23,335 passengers , a decline of 60.8 % , on routes between Helsinki and the Baltic capitals and within Southern Finland .",negative,finnair tallinn base subsidiary aero carry passenger decline route helsinki baltic capital within southern finland
"ADPnews - Aug 3 , 2009 - Finnish media group Ilkka-Yhtyma Oyj HEL : ILK2S said today its net profit fell 45 % on the year to EUR 5.9 million USD 8.4 m in the first half of 2009 .",negative,adpnew aug finnish media group ilkka yhtyma oyj hel ilk say today net profit fall year eur million usd first half
Operating profit for 2009 lower than outlook published earlier .,negative,operating profit low outlook publish early
Operating profit for continuing operations fell to EUR 48.3 mn from EUR 72.4 mn in the first half of 2007 .,negative,operating profit continue operation fall eur mn eur mn first half
"Revenue for the quarter totaled 27.4 billion , down 2 percent from 28.1 billion in the fourth quarter in 2008 .",negative,revenue quarter totale billion percent billion fourth quarter
"Sampo Bank 's market share of lending was 13.6 % , down from 14.4 % in the first quarter of 2008 .",negative,sampo bank market share lending first quarter
Sanoma News ' advertising sales decreased by 22 % during the year .,negative,sanoma news advertising sale decrease year
Finnish Bank of +land reports its operating profit fell to EUR 4.9 mn in the third quarter of 2007 from EUR 5.6 mn in the third quarter of 2006 .,negative,finnish bank land report operating profit fall eur mn third quarter eur mn third quarter
"Finnish Bank of +land reports operating profit of EUR 2.2 mn in the first quarter of 2010 , down from EUR 6.3 mn in the corresponding period in 2009 .",negative,finnish bank land report operate profit eur mn first quarter eur mn corresponding period
"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 241.2 mn in 2006 , down from EUR 321.6 mn in 2005 .",negative,finnish electronics contract manufacturer scanfil report net sale eur mn eur mn
"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 58.9 mn in the second quarter of 2007 , down from EUR 62.4 mn a year earlier .",negative,finnish electronics contract manufacturer scanfil report net sale eur mn second quarter eur mn year early
"Finnish Exel Composites , a technology company that designs , manufactures , and markets composite profiles and tubes for various industrial applications , reports its net sales decreased by 0.6 % in the second quarter of 2010 to EUR 19.2 mn from EUR 19.3 mn in the corresponding period in 2009 .",negative,finnish exel composite technology company design manufacture market composite profile tube various industrial application report net sale decrease second quarter eur mn eur mn corresponding period
"Finnish GeoSentric 's net sales decreased to EUR 939,000 in January-March 2009 .",negative,finnish geosentric net sale decrease eur january march
"Finnish Kemira 's net sales EUR decreased to EUR 1,259.6 mn in January-June 2009 from EUR 1,425.1 mn in January-June 2008 .",negative,finnish kemira net sale eur decrease eur mn january June eur mn january June
"Finnish plumbing and heating systems supplier Uponor 's net sales from continuing operations decreased by 9.4 % in 2008 to EUR 949.2 mn from EUR 1,047.4 mn in 2007 .",negative,finnish plumbing heating system supplier uponor net sale continue operation decrease eur mn eur mn
"Finnish plumbing and heating systems supplier Uponor 's net sales in continuing business operations decreased to EUR 249.1 mn in July-September 2008 , compared to EUR 262.1 mn in the third quarter of 2007 .",negative,finnish plumbing heating system supplier uponor net sale continue business operation decrease eur mn july september compare eur mn third quarter
"Finnish Scanfil , a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of EUR 108.7 mn in the first half of 2008 , down from EUR 111.1 mn a year earlier .",negative,finnish scanfil contract manufacturer system supplier communication industrial electronics report net sale eur mn first half eur mn year early
"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports its net sales totalled EUR 94.7 mn in the first half of 2010 , down from EUR 99.5 mn in the first half of 2009 .",negative,finnish scanfil system supplier contract manufacturer communication sector electronics industry report net sale totall eur mn first half eur mn first half
"Finnish shipping company Finnlines , of the Grimaldi Group , reports its net sales decreased to EUR 241.8 mn in January-June 2009 from EUR 384.0 mn in the corresponding period in 2008 .",negative,finnish shipping company finnline grimaldi group report net sale decrease eur mn january June eur mn corresponding period
"Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009 .",negative,cargo traffic fall year year tonne september
"Cash flow after investments amounted to EUR45m , down from EUR46m .",negative,cash flow investment amount eur eur
"Coca-Cola was the market leader of manufacturers with a market share of 36.9 % , down 2.2 % from the corresponding period in 2004-2005 .",negative,coca cola market leader manufacturer market share corresponding period
Comparable operating profit decreased to EUR 13.8 mn from EUR 17.1 mn in the corresponding period in 2005 .,negative,comparable operating profit decrease eur mn eur mn corresponding period
Consolidated operating profit from continuing operations decreased by 62.3 % to EUR 51.2 mn from EUR 135.7 mn in 2007 .,negative,consolidate operating profit continue operation decrease eur mn eur mn
Consolidated pretax profit decreased by 69.2 % to EUR 41.0 mn from EUR 133.1 mn in 2007 .,negative,consolidate pretax profit decrease eur mn eur mn
Device volume in the area decreased by 21 % to 2.7 mn units .,negative,device volume area decrease mn unit
Diluted earnings per share ( EPS ) declined to EUR 0.78 from EUR 1.76 .,negative,dilute earnings per share eps decline eur eur
down to EUR5 .9 m H1 '09 3 August 2009 - Finnish media group Ilkka-Yhtyma Oyj ( HEL : ILK2S ) said today its net profit fell 45 % on the year to EUR5 .9 m in the first half of 2009 .,negative,eur august finnish media group ilkka yhtyma oyj hel ilk say today net profit fall year eur first half
"Earnings per share ( EPS ) amounted to EUR1 .37 , down from EUR2 .30 .",negative,earnings per share eps amount eur eur
"Earnings per share ( EPS ) in the first half of 2007 amounted to EUR0 .29 , down from EUR0 .40 year ago .",negative,earnings per share eps first half amount eur eur year ago
Finnair 's total traffic decreased by 8.7 % in terms of revenue passenger kilometres .,negative,finnair total traffic decrease term revenue passenger kilometre
Finnish business software group AffectoGenimap Oyj said its net profit halved to 1.2 mln euro ( $ 1.5 mln ) in the first nine months of 2006 from 2.2 mln euro ( $ 2.8 mln ) in the same period of 2005 .,negative,finnish business software group affectogenimap oyj say net profit halv mln euro mln first nine month mln euro mln period
"Finnish financial software solutions developer BasWare Oyj said its net profit fell to 884,000 euro ( $ 1.2 mln ) for the first quarter of 2007 from 2.0 mln euro ( $ 2.7 mln ) a year earlier .",negative,finnish financial software solution developer basware oyj say net profit fall euro mln first quarter mln euro mln year early
Finnish glass technology company Glaston Oyj Abp net profit decreased to 2.6 mln euro ( $ 3.8 mln ) for the first nine months of 2007 from 7.8 mln euro ( $ 11.4 mln ) for the same period of 2006 .,negative,finnish glass technology company glaston oyj abp net profit decrease mln euro mln first nine month mln euro mln period
"Finnish management software solutions provider Ixonos Oyj net profit decreased to 369,000 euro ( $ 575,000 ) for the first quarter of 2008 from 669,000 euro ( $ 1.0 mln ) for the same period of 2007 .",negative,finnish management software solution provider ixono oyj net profit decrease euro first quarter euro mln period
Finnish media company Talentum Oyj 's net profit decreased to 2.5 mln euro ( $ 4.0 mln ) for the first quarter of 2008 from 3.0 mln euro ( $ 4.7 mln ) for the same period of 2007 .,negative,finnish media company talentum oyj net profit decrease mln euro mln first quarter mln euro mln period
Finnish metal products company Componenta Oyj net profit went slightly down to 25.1 mln euro ( $ 40.2 mln ) for the first half of 2008 from 25.4 mln euro ( $ 40.7 mln ) for the same period of 2007 .,negative,finnish metal product company componenta oyj net profit go slightly mln euro mln first half mln euro mln period
"In a separate announcement to the Helsinki stock exchange , Atria revealed that the company 's third quarter profits declined from EUR13 .9 m in the third quarter of last year to EUR12 .7 m in this year 's Q3 .",negative,separate announcement helsinki stock exchange atria reveal company third quarter profit decline eur third quarter last year eur year
"In the fourth quarter of 2008 , net sales decreased to EUR 121.4 mn from EUR 165.5 mn in the fourth quarter of 2007 .",negative,fourth quarter net sale decrease eur mn eur mn fourth quarter
"Insurer Axa ( PAR : CS ) slid by 5.35 % to EUR 14.15 , after Citigroup and ING slashed their targets on the stock .",negative,insurer axa par cs slide eur citigroup ing slash target stock
"( ADP News ) - Feb 11 , 2009 - Finnish wood products technology supplier Raute Oyj ( HEL : RUTAV ) said today its net profit decreased to EUR 4.7 million ( USD 6.1 m ) for 2008 from EUR 6.6 million for 2007 .",negative,adp news February finnish wood product technology supplier raute oyj hel rutav say today net profit decrease eur million usd eur million
"( ADP News ) - Feb 12 , 2009 - Finnish construction company Lemminkainen Oyj ( HEL : LEM1S ) said today its net profit decreased to EUR 63.5 million ( USD 81.1 m ) for 2008 from EUR 80.6 million for 2007 .",negative,adp news February finnish construction company lemminkainen oyj hel lem say today net profit decrease eur million usd eur million
"( ADP News ) - Feb 4 , 2009 - Finnish broadband data communication systems and solutions company Teleste Oyj ( HEL : TLT1V ) said today its net profit decreased to EUR 5.5 million ( USD 7.2 m ) for 2008 from EUR 9.4 million for 200",negative,adp news February finnish broadband datum communication system solution company teleste oyj hel tlt say today net profit decrease eur million usd eur million
"( ADP News ) - Jan 22 , 2009 - Finnish mobile phones maker Nokia Oyj ( OMX : NOK1V ) said today its operating profit decreased to EUR 5 billion ( USD 6.5 bn ) for 2008 from EUR 8 billion for 2007 .",negative,adp news jan finnish mobile phone maker nokia oyj omx nok say today operating profit decrease eur billion usd billion eur billion
"( ADPnews ) - May 4 , 2010 - Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit declined to EUR 12.9 million ( USD 17m ) in the first quarter of 2010 from EUR 17 million in the correspond",negative,adpnew may finnish cutlery hand tool maker fiskar oyj abp hel fisa say today net profit decline eur million usd first quarter eur million correspond
Market share decreased on the route between Helsinki in Finland and Tallinn in Estonia by 0.1 percentage points to 24.8 % .,negative,market share decrease route helsinki finland tallinn estonia percentage point
Net profit fell by almost half to + 5.5 million from + 9.4 million at the end of 2007 .,negative,net profit fall almost half million million end
"Net profit in the three months through March 31 fell to (  x20ac ) 103 million ( US$ 165 million ) from (  x20ac ) 131 million a year earlier , the Finnish company said .",negative,net profit three month march fall ac million we million ac million year early finnish company say
Net sales decreased to EUR 220.5 mn from EUR 470.0 mn in the corresponding period in 2009 .,negative,net sale decrease eur mn eur mn corresponding period
Net sales fell by 33 % from the third quarter of 2008 to EUR 130.5 mn .,negative,net sale fall third quarter eur mn
Net sales fell by 5 % from the previous accounting period .,negative,net sale fall previous accounting period
"Net sales of Kyro 's main business area , Glaston Technologies , a manufacturer of glass processing machines , decreased to EUR 161.5 mn from EUR 164.1 mn in January-September 2005 .",negative,net sale kyro main business area glaston technology manufacturer glass processing machine decrease eur mn eur mn january september
Operating profit fell from EUR 7.9 mn in the second quarter of 2005 to EUR 5.1 mn in the second quarter of 2006 .,negative,operating profit fall eur mn second quarter eur mn second quarter
Operating profit fell to EUR 15.1 mn from EUR 24.6 mn in 2006 .,negative,operating profit fall eur mn eur mn
Operating profit fell to EUR 23.26 mn from EUR 32.86 mn .,negative,operating profit fall eur mn eur mn
Operating profit fell to EUR 6.2 mn from EUR 8.5 mn in the third quarter of 2007 .,negative,operating profit fall eur mn eur mn third quarter
Orion 's net profit for the third quarter of 2007 decreased to 36.5 mln euro ( $ 52.1 mln ) from 40.3 mln euro ( $ 57.5 mln ) a year earlier .,negative,orion net profit third quarter decrease mln euro mln mln euro mln year early
Pretax profit decreased by 37 % to EUR 193.1 mn from EUR 305.6 mn .,negative,pretax profit decrease eur mn eur mn
Pretax profit decreased to EUR 33.8 mn from EUR 40.8 mn in the fourth quarter of 2005 .,negative,pretax profit decrease eur mn eur mn fourth quarter
"Pretax profit totaled EUR 9.0 mn , down from EUR 36.3 mn in 2007 .",negative,pretax profit totale eur mn eur mn
Prices and delivery volumes of broadband products decreased significantly in 2005 .,negative,price delivery volume broadband product decrease significantly
"Profit for the period totalled EUR 0.8 mn , down from EUR 1.1 mn in the corresponding period in 2008 .",negative,profit period totall eur mn eur mn corresponding period
"Profit for the period totalled EUR 1.1 mn , down from EUR 1.6 mn in the third quarter of 2008 .",negative,profit period totall eur mn eur mn third quarter
Revenue in the quarter fell 8 percent to ( EURO ) 2.4 billion compared to a year earlier .,negative,revenue quarter fall percent euro billion compare year early
SRV lowered its net sales estimate for the whole of 2008 due to uncertainties in housing sales .,negative,srv lower net sale estimate whole due uncertainty housing sale
Stora Enso Oyj said its second-quarter result would fall by half compared with the same period in 2007 .,negative,stora enso oyj say second quarter result would fall half compare period
Subscription sales decreased slightly .,negative,subscription sale decrease slightly
The company confirmed its estimate for lower revenue for the whole 2009 than the year-ago EUR93 .9 m as given in the interim report on 5 August 2009 .,negative,company confirm estimate low revenue whole year ago eur give interim report august
The Department Store Division 's sales fell by 8.6 % to EUR 140.2 mn .,negative,department store division sale fall eur mn
The fair value of the company 's investment properties went down to EUR 2.768 billion at the end of 2009 from EUR 2.916 billion a year earlier .,negative,fair value company investment property go eur billion end eur billion year early
The fair value of the company 's investment properties went down to EUR2 .769 bn at the end of September 2009 from EUR2 .878 bn a year earlier .,negative,fair value company investment property go eur billion end september eur billion year early
The Group 's order portfolio decreased from EUR 42.9 mn in 9-2007 to EUR 33.3 mn in 2-2008 .,negative,group order portfolio decrease eur mn eur mn
The net sales decreased to EUR 49.8 million from EUR 59.9 million .,negative,net sale decrease eur million eur million
The sales of the Tiimari segment fell by 4.0 % year-on-year to EUR3 .3 m in June 2010 .,negative,sale tiimari segment fall year year eur June
"Finnish electronics contract manufacturer Scanfil had net sales of EUR 52.2 mn in the first quarter of 2007 , down from EUR 60.1 mn a year before .",negative,finnish electronics contract manufacturer scanfil net sale eur mn first quarter eur mn year
"Alma Media 's operating profit amounted to EUR 11.9 mn , down from EUR 15.0 mn a year earlier .",negative,alma media operating profit amount eur mn eur mn year early
"Commission income decreased to EUR 3.8 mn , compared to EUR 4.6 mn in the third quarter of 2007 .",negative,commission income decrease eur mn compare eur mn third quarter
Commission income fell to EUR 4.6 mn from EUR 5.1 mn in the corresponding period in 2007 .,negative,commission income fall eur mn eur mn corresponding period
Export declined by 6 percent to 16.4 million liters .,negative,export decline percent million liter
"Exports of goods fell by 59 % , and imports by 16.7 % .",negative,export goods fall import
Finnish developer and manufacturer of mobile phone chargers Salcomp Plc OMX Helsinki : SAL1V on Wednesday 19 November lowered its full-year net sales estimate .,negative,finnish developer manufacturer mobile phone charger salcomp plc omx helsinki sal wednesday November lower full year net sale estimate
Finnish investment group Norvestia Oyj said its net profit fell to 23.5 mln euro $ 30.6 mln in 2006 from 33.5 mln euro $ 43.6 mln in 2005 .,negative,finnish investment group norvestia oyj say net profit fall mln euro mln mln euro mln
"Group EBIT for the first half was EUR13 .6 m US$ 17.8 m , falling short of the EUR22 .5 m it posted for the same period of 2009 .",negative,group ebit first half eur we fall short eur post period
"However , the company saw its net profit for the third quarter down to EUR 1.4 million from EUR 1.5 million for the corresponding period of 2009 .",negative,however company see net profit third quarter eur million eur million corresponding period
"However , the company saw its net profit for the third quarter down to EUR1 .4 m from EUR1 .5 m for the corresponding period of 2009 .",negative,however company see net profit third quarter eur eur corresponding period
